"","SNP","PVal"
"3467","rs950337",0.340907672958678
"3468","rs950338",0.135279208299313
"3469","rs1590931",0.542481444186487
"3470","rs2050673",0.126615463925844
"3471","rs10494281",0.310351848118178
"3472","rs2879490",0.29091174644078
"3473","rs2339493",0.0729103078314436
"3474","rs10494285",0.0795820617080789
"3475","rs407448",0.156365987394095
"3476","rs1995308",0.0626520447390203
"3477","rs409986",0.156365987394095
"3478","rs10494291",0
"3479","rs10494292",0.141959307392148
"3480","rs10494293",0.141959307392148
"3481","rs10494294",0.141959307392148
"3482","rs10494295",0.303159962149021
"3483","rs1410863",0.236807729322545
"3484","rs10494296",0.521192359742501
"3485","rs10494297",0.629037642439234
"3486","rs10494298",0.171015158755548
"3487","rs2916196",0.67689487930342
"3488","rs1560832",0.721977646361273
"3489","rs724781",0.577749896934215
"3490","rs1409367",0.373875699061339
"3491","rs10494299",0.0324378193733491
"3492","rs4596938",0.144127302282894
"3493","rs10494303",0.00952088937723632
"3494","rs6719",3.84711736189044
"3495","rs2220390",2.72621275963695
"3496","rs1194596",2.82333551089121
"3497","rs1386821",0.0105701302473807
"3498","rs4129267",0.185194077494147
"3499","rs4131514",0.147719211531718
"3500","rs2335230",0.347417814790387
"3501","rs1395565",0.104176764457358
"3502","rs10494301",0.0375039065437314
"3503","rs884664",0.21799683684416
"3504","rs10494300",0.122877764125801
"3505","rs7532286",1.09766737184338
"3506","rs953559",0.0325993120125082
"3507","rs951240",0.296851323821764
"3508","rs951241",0.368710163847337
"3509","rs1218553",1.06932870720572
"3510","rs1218577",0.761049377811413
"3511","rs883718",0.541175124356706
"3512","rs821551",0.00656077049837426
"3513","rs4971106",0.34042474260797
"3514","rs1749409",0.531058958593546
"3515","rs6427299",0.505083707388969
"3516","rs2246476",0.340666489431208
"3517","rs10494304",0.274823386431899
"3518","rs2764404",0.339780423724978
"3519","rs2296374",0.210639904547761
"3520","rs10494305",0.405104034839807
"3521","rs1171576",0.177252673919816
"3522","rs2365716",0.961442963230396
"3523","rs951781",1.58155573826434
"3524","rs2275204",0.483205954165976
"3525","rs6427340",0.391855448873122
"3526","rs7541702",0.349474931304025
"3527","rs3795741",0.00861629224347981
"3528","rs3737269",0.245935700926273
"3529","rs10494309",0.664320395198754
"3530","rs10494310",0.393047743436731
"3531","rs10494311",0.513198292823939
"3532","rs1591782",1.13911622729132
"3533","rs1591783",1.13911622729132
"3534","rs1591785",1.13911622729132
"3535","rs725377",0.887281125573402
"3536","rs10494315",0.109470797451734
"3537","rs4661130",0.264585561282596
"3538","rs1830847",0.295416016823383
"3539","rs2873343",0.0422084161405282
"3540","rs1970101",0.73625824996147
"3541","rs2317057",0.192736332468394
"3542","rs10494316",0.559231460327415
"3543","rs10489670",0.365475689909435
"3544","rs1581997",0.0248909102812926
"3545","rs10489671",0.292021627198414
"3546","rs10489672",0.365475689909435
"3547","rs10489673",2.20162961033533
"3548","rs2779159",0.426479588505033
"3549","rs2777965",0.426479588505033
"3550","rs10489674",0.864088669596384
"3551","rs2224607",0.733995492589222
"3552","rs2777986",0.177850194335568
"3553","rs10489675",0.440808428810724
"3554","rs6668838",1.68961611181522
"3555","rs10489676",0.930631032649825
"3556","rs2210911",0.756476719585273
"3557","rs3761959",2.37472001213652
"3558","rs10489678",0.849307154172189
"3559","rs2210918",0.57762930517048
"3560","rs1537948",4.82163733276644e-17
"3561","rs10489679",0.379210887406032
"3562","rs1999793",0.503635617669317
"3563","rs10489681",0.57111734992879
"3564","rs2210909",0.57111734992879
"3565","rs721231",1.59176498753198
"3566","rs10489683",1.7192005961181
"3567","rs10494321",0.0247878708355198
"3568","rs10494320",0.273592882286216
"3569","rs1408550",0.0812982027662067
"3570","rs980937",0.837480645583489
"3571","rs10489821",1.71990622594305
"3572","rs3087211",1.89114039976821
"3573","rs3087212",1.71990622594305
"3574","rs10489823",1.71990622594305
"3575","rs3021476",1.71990622594305
"3576","rs1633149",0.79544059868876
"3577","rs2317955",0.118528683955992
"3578","rs10489826",1.44649119982993e-16
"3579","rs6672459",0.0599202838049569
"3580","rs10489828",0.585238849854978
"3581","rs10489829",0.709930529164147
"3582","rs10489830",1.02872351154525
"3583","rs1112915",0.204560333135694
"3584","rs10489831",0.585226586285785
"3585","rs10489832",0.412955770346533
"3586","rs1342947",0.204560333135694
"3587","rs950488",0.755230183765647
"3588","rs950487",0.204560333135694
"3589","rs7512592",0.204560333135694
"3590","rs10489833",0.123148890562884
"3591","rs6699473",0.204560333135694
"3592","rs6697656",0.204560333135694
"3593","rs10489834",0.731554051128464
"3594","rs10489835",0.731554051128464
"3595","rs10489836",0.592740380795427
"3596","rs7534319",0.731554051128464
"3597","rs857676",0.318957112075183
"3598","rs857932",0.0657729258525202
"3599","rs703118",0.0309868401597322
"3600","rs857940",0.00206833060984504
"3601","rs2511200",0.200526094113353
"3602","rs10489841",0.640646555188911
"3603","rs10489842",0.586658292757362
"3604","rs178990",0.0806487210433271
"3605","rs183447",0.0806487210433271
"3606","rs10489843",0.497276582092685
"3607","rs919477",1.99270271626908
"3608","rs2261161",0.0538992752693819
"3609","rs6689517",0.015048862597625
"3610","rs2106092",0.147541401369689
"3611","rs1102024",0.0572411944685408
"3612","rs1102025",2.41081866638322e-16
"3613","rs2106096",0.382436638935747
"3614","rs856153",0.363144689662611
"3615","rs856111",0.0114084126356971
"3616","rs6675945",0.619972096669612
"3617","rs856084",0.0263211864041919
"3618","rs3026943",1.05109400102159
"3619","rs965358",0.87726554131416
"3620","rs1474747",0.708779725481416
"3621","rs10489848",0.0843980013119698
"3622","rs10489849",0.0102592440636343
"3623","rs2494250",0.0924886396645813
"3624","rs10489856",0.457158133199217
"3625","rs10494322",0.185839858519919
"3626","rs10494323",0.195594597658005
"3627","rs4133289",0.288636624823362
"3628","rs6659792",0.434190293981415
"3629","rs16842232",0.144175009719186
"3630","rs10494325",0.162881526834638
"3631","rs1584252",0.604762452010855
"3632","rs3753870",0.655287227548352
"3633","rs3753869",0.655287227548352
"3634","rs1900393",0.776241994027116
"3635","rs1562384",0.655287227548352
"3636","rs10494329",0.0214953354467196
"3637","rs1470516",0.129222746156166
"3638","rs6695377",0.468448954145282
"3639","rs10494331",0.303351952252636
"3640","rs2592889",0.0918880640823438
"3641","rs2592888",0.0918880640823438
"3642","rs1446959",0.262310217536103
"3643","rs2808656",0.298303280499203
"3644","rs1891187",0.191272145977727
"3645","rs2369146",0.465649212092793
"3646","rs2808627",0.633891198038199
"3647","rs2808629",0.248281905536003
"3648","rs2794520",0.248281905536003
"3649","rs4131568",0.0215023716005819
"3650","rs3820099",0.0637110596823659
"3651","rs3934772",0.225441059182417
"3652","rs1317712",1.26786155027756
"3653","rs2153213",0.512805750719112
"3654","rs1186685",0.317434223991653
"3655","rs10494336",0.577567871630464
"3656","rs6427504",0.614417165872446
"3657","rs10494337",0.51941363122741
"3658","rs10494343",0.193999879936731
"3659","rs1149392",0.517245720202083
"3660","rs1041067",0.0918280065241202
"3661","rs1268524",0.60150647439001
"3662","rs1408595",0.343783322709282
"3663","rs2369724",0.526618989110576
"3664","rs1503854",0.107769371435251
"3665","rs3753383",0.966175967924645
"3666","rs2295612",0.00341646251134428
"3667","rs9330293",0.113901825819688
"3668","rs1553456",0.578675096410991
"3669","rs10489636",0.0493534289281203
"3670","rs10489637",0.452699497177879
"3671","rs10489638",2.89298239965986e-16
"3672","rs10489639",0.276180737781212
"3673","rs579272",0.034327635911051
"3674","rs489286",0.220487071727045
"3675","rs569932",0.220487071727045
"3676","rs501026",0.499979172212753
"3677","rs3817407",0.0924886396645815
"3678","rs575217",0.535375595590878
"3679","rs485618",0.440340912975382
"3680","rs3766377",0.0407781133636352
"3681","rs1855188",0.114559820204459
"3682","rs6695707",0.475393569458974
"3683","rs7528588",0.467478967921895
"3684","rs9651049",0.0821532370275819
"3685","rs10494348",0.0201604070020351
"3686","rs10494349",0.0293424070178913
"3687","rs4131826",0.0179930776172861
"3688","rs10494351",0.189975341985464
"3689","rs10494354",7.23245599914966e-16
"3690","rs6696854",0.0804743346450294
"3691","rs10494359",0.3483264459983
"3692","rs10494360",0.536169856798388
"3693","rs412965",0.361134775685745
"3694","rs2007773",0.0234381148963659
"3695","rs2070151",0.574082012696948
"3696","rs10494357",0.394042259318222
"3697","rs2089083",0.349021961435989
"3698","rs2055539",0.467478967921895
"3699","rs1394070",0.467478967921895
"3700","rs924777",0.467478967921895
"3701","rs2340721",0.379223261457831
"3702","rs2341479",0.381266354106875
"3703","rs9287066",0.0100066201851874
"3704","rs2499856",0.467478967921895
"3705","rs7522210",0.0281985068342287
"3706","rs1136046",0.369626980940752
"3707","rs2499855",0.467478967921895
"3708","rs3795649",1.36781404947012
"3709","rs2499848",0.0769703451003917
"3710","rs2340727",0.025453806294244
"3711","rs10494365",0.0464342866834267
"3712","rs10494366",0.378927874708074
"3713","rs1932933",0.341028264722413
"3714","rs945713",0.161757967480597
"3715","rs4098275",0.28809679711611
"3716","rs4098277",0.28809679711611
"3717","rs7415748",0.28809679711611
"3718","rs4657168",0.350690973715893
"3719","rs6678925",0.270622984190846
"3720","rs6683968",0.362769792706765
"3721","rs347300",0.0527166979734
"3722","rs1858232",0.00966113878343776
"3723","rs347311",0.132977413476764
"3724","rs1858233",0.0489238108915044
"3725","rs347282",0.0130625189136665
"3726","rs3751286",0.28809679711611
"3727","rs386231",0.0676248105599472
"3728","rs10494369",0.405104034839807
"3729","rs1394320",0.182274689209094
"3730","rs164123",0.0130093910736994
"3731","rs10494371",0.401921973844173
"3732","rs1011848",0.615648661817171
"3733","rs10494372",0.615648661817171
"3734","rs7524537",0.0399983337770202
"3735","rs10494375",0.846790121826997
"3736","rs1704745",1.89362511177663
"3737","rs7530581",0.796744539876972
"3738","rs10494377",0.311949016315556
"3739","rs2343483",0.210920055523278
"3740","rs1986860",0.408847217389073
"3741","rs10494378",0.289124150884238
"3742","rs6657722",0.294813919079725
"3743","rs9287055",0.178416508830788
"3744","rs2841974",0.215957739748278
"3745","rs2841978",0.615822276271888
"3746","rs2841979",0.499208868748579
"3747","rs951436",0.404239140602955
"3748","rs951437",0.404239140602955
"3749","rs2841958",0.0795820617080788
"3750","rs2841981",0.0903179879173514
"3751","rs869513",0.617179187180324
"3752","rs10494382",0.169931892323818
"3753","rs2999859",2.7515370300213
"3754","rs1509018",0.14881377542616
"3755","rs6704030",0.0902138666919549
"3756","rs10494392",0.88616204979537
"3757","rs10494390",0.225441059182417
"3758","rs1396550",0.101702733465752
"3759","rs10494389",0.980824901527219
"3760","rs10494388",0.98390295719369
"3761","rs10494387",0.98896781127056
"3762","rs10494386",0.98896781127056
"3763","rs3010367",0.0342376810117366
"3764","rs1509021",1.30932627593579
"3765","rs2136241",1.05750272482821
"3766","rs1509024",0.219202993869627
"3767","rs1022059",0.219202993869627
"3768","rs3922619",0.156305801033143
"3769","rs4448497",0.826892480810722
"3770","rs10494384",0
"3771","rs10494383",0.202569524076552
"3772","rs2820864",0.236836980855375
"3773","rs2486824",0.332959102792493
"3774","rs1934511",0.352062411104165
"3775","rs1934506",0.313650870317014
"3776","rs1934520",0.313650870317014
"3777","rs1934496",0.526819025542858
"3778","rs7520973",0.705138434908861
"3779","rs7542202",0.0255814916911399
"3780","rs1441185",1.03347894062846
"3781","rs1550543",1.03347894062846
"3782","rs1145531",0.0505726059249682
"3783","rs1348137",0.0794186676056636
"3784","rs10494402",0.299554110157268
"3785","rs1002789",0.0782328718967324
"3786","rs2346104",0.248608592253814
"3787","rs1972942",0.248608592253814
"3788","rs10494403",0.38670695341379
"3789","rs12143508",0.0143386114660121
"3790","rs1479640",0.26262080363666
"3791","rs10494405",0.0924886396645815
"3792","rs1122279",0.196644913019568
"3793","rs1444448",0.10422614701698
"3794","rs10494409",1.03347894062846
"3795","rs10494410",0.695854104984726
"3796","rs1415446",0.463183563049286
"3797","rs945793",1.38551700333226
"3798","rs7544769",0.141739979308627
"3799","rs10494411",0.342957380637656
"3800","rs6697445",0.141739979308627
"3801","rs10494412",0.216700050752348
"3802","rs1556867",0.532161078677971
"3803","rs520061",1.09367711586861
"3804","rs536302",0.557008113571795
"3805","rs9287061",0.282787883068352
"3806","rs1352538",0.497676965814176
"3807","rs10494416",0.453582942086132
"3808","rs1416261",0.857775737377002
"3809","rs10494418",0.150929263628465
"3810","rs10494419",0.409190288030922
"3811","rs1686191",0.685852643598843
"3812","rs4657370",0.271576063722327
"3813","rs10494420",0.0863758847442211
"3814","rs2200797",0.798798368353084
"3815","rs2800795",0.0876959241900045
"3816","rs7521528",0.661904859256684
"3817","rs10494421",0.247844003898675
"3818","rs10494422",0.0538115721684838
"3819","rs3820369",0.35168999536322
"3820","rs956409",0.0614388820629005
"3821","rs3767365",0.643353097066173
"3822","rs10494424",0.389425747593226
"3823","rs1112871",0.00960920931580067
"3824","rs10494428",0.0489432479061265
"3825","rs7524029",0.153266888587021
"3826","rs4300198",0.0915535896811592
"3827","rs4656422",0.159173131933562
"3828","rs1891339",0.109992446523355
"3829","rs1419075",0.0374987954014221
"3830","rs723821",0.0102592440636343
"3831","rs986362",0.00674789564899757
"3832","rs10494431",0.131592292463945
"3833","rs10494432",0.123151509128282
"3834","rs2172712",0.0452166682804621
"3835","rs1494409",0.0450056326939259
"3836","rs10494434",0.328848496585178
"3837","rs2348247",0.168055179100234
"3838","rs6671290",0.829424907849157
"3839","rs10494435",0.306665629110599
"3840","rs10494436",0.250784864417694
"3841","rs10494437",0.543266092735949
"3842","rs1807837",0.755437355994065
"3843","rs10494438",0.705869976651538
"3844","rs1394439",1.92865493310657e-16
"3845","rs1394438",0.070749868833627
"3846","rs1394437",0.0924886396645814
"3847","rs1343548",0.311949016315556
"3848","rs1891932",0.276204710271046
"3849","rs1983037",0.0223598909079207
"3850","rs1812209",0.0223598909079207
"3851","rs1394450",0.0223598909079207
"3852","rs1395548",0.244434261970679
"3853","rs10489743",0.653784268917703
"3854","rs2134095",0.444616589770777
"3855","rs10489744",0.444616589770777
"3856","rs10489745",0.346080643789242
"3857","rs10489746",0.368753407493851
"3858","rs157864",0.161361950742104
"3859","rs10489748",0.368753407493851
"3860","rs4657449",0.143916388752799
"3861","rs285498",0.0190371653346245
"3862","rs285473",0.324150660919676
"3863","rs6669449",0.955425098421855
"3864","rs722259",0.345731343508078
"3865","rs1409413",0.696817819291108
"3866","rs1326376",0.499130990908015
"3867","rs952375",0.39919997831511
"3868","rs10494446",0.0315434175308167
"3869","rs10494447",0.0315434175308167
"3870","rs1878075",0.0315434175308167
"3871","rs4535982",0.0277945685482557
"3872","rs4657482",0.433164028870629
"3873","rs2225980",0.0203735678086029
"3874","rs10494449",0.505536222140354
"3875","rs10494453",0.18260811220475
"3876","rs10494455",0.1879973165427
"3877","rs10494456",0.753452096696108
"3878","rs1451606",0.94864378073548
"3879","rs10494457",0.021303460381239
"3880","rs10494459",0.0510489244901911
"3881","rs10494460",1.05247161539441
"3882","rs10494462",0.60676613054676
"3883","rs10494464",0.101770047135496
"3884","rs4657554",1.2049948482014
"3885","rs10494465",0.219421936686249
"3886","rs1372685",0.178857730238574
"3887","rs1583978",0.219421936686249
"3888","rs505012",0.0512462564672119
"3889","rs505153",0.824504584347682
"3890","rs10494466",0.0229939142796009
"3891","rs579100",0.120115116447508
"3892","rs505069",0.0577582117089018
"3893","rs1989435",0.0112895921469205
"3894","rs1577567",0.066667539595887
"3895","rs1577566",0.0488756691453451
"3896","rs534805",0.0577582117089018
"3897","rs484666",0.145939866483723
"3898","rs840506",0.148833216933104
"3899","rs858792",0.721977646361273
"3900","rs858817",0.0130625189136665
"3901","rs6667673",0.490316709889661
"3902","rs2205647",0.490316709889661
"3903","rs926265",0.0638984485752733
"3904","rs10489574",1.00022966327678
"3905","rs6427047",0.159275060474644
"3906","rs2075981",0.131543319894934
"3907","rs402031",0.647810888544076
"3908","rs6688613",0.262571007338781
"3909","rs4233414",1.03873000257581
"3910","rs1327863",1.03873000257581
"3911","rs10494468",0.865794391156425
"3912","rs9287077",0.865794391156425
"3913","rs950303",0.309364619894552
"3914","rs950302",1.31851009104626
"3915","rs10494469",1.73730000112809
"3916","rs10494470",1.73730000112809
"3917","rs10494471",0.360627973145931
"3918","rs4425968",0.162393692252959
"3919","rs9287078",0.350573189803805
"3920","rs10494472",0.447978588449405
"3921","rs10494474",0.0645200393301631
"3922","rs1497863",0.0802751104432814
"3923","rs7533017",0.143137180433281
"3924","rs266819",0.543280022771941
"3925","rs6657119",0.0162224971943392
"3926","rs2093658",0.0627117503115549
"3927","rs952963",0.353857819820185
"3928","rs953809",0.34220662186089
"3929","rs858542",2.50725141303855e-15
"3930","rs858535",0.0213929441343785
"3931","rs1737478",0.383289184508868
"3932","rs10489192",1.02533526796701
"3933","rs7514148",0.246122440144259
"3934","rs1737477",0.60883950224913
"3935","rs1737476",0.383289184508868
"3936","rs1890131",0.225369629168946
"3937","rs1933077",0.278037620749913
"3938","rs3767448",0.816696995331308
"3939","rs10489197",0.138002305332307
"3940","rs10489199",0.439658513540434
"3941","rs2902467",1.13711479301901
"3942","rs2213774",0.00531792813961029
"3943","rs1829684",0.0340480157006975
"3944","rs10489202",0.62829688674398
"3945","rs149912",0.458243459072832
"3946","rs10489206",0.650953312506359
"3947","rs10489209",0.163034821449556
"3948","rs1534890",0.711878086148467
"3949","rs2223293",0.352966849332178
"3950","rs1886004",0.396379884276777
"3951","rs2179182",0.155486502403737
"3952","rs2268545",0.181868417491698
"3953","rs2300564",0.656811255162001
"3954","rs1933089",0.776731896182598
"3955","rs6427135",0.2872088699308
"3956","rs1883581",0.336882577033926
"3957","rs7529003",0.23844247302231
"3958","rs728354",0.23844247302231
"3959","rs10489216",0.117812910048931
"3960","rs7553400",0.251230420192557
"3961","rs10489218",0.676152776141974
"3962","rs1412337",0.517223840428456
"3963","rs2419124",0.177831648459688
"3964","rs1407953",0.333505833667357
"3965","rs1009435",0.120960341213413
"3966","rs10494475",0.168230115641963
"3967","rs1538173",0.206504251906145
"3968","rs1415678",0.301618098322437
"3969","rs10489358",0.292374324623406
"3970","rs726055",0.292374324623406
"3971","rs10489359",0.545244354166136
"3972","rs1412336",0.292374324623406
"3973","rs631451",1.33610511761603
"3974","rs10489361",2.34247850825031
"3975","rs545833",1.3464574567182
"3976","rs529949",1.30510639699105
"3977","rs1556793",0.6429461895644
"3978","rs10489362",0.316566158346833
"3979","rs6427148",0.268560762809823
"3980","rs1358948",0.696014031712294
"3981","rs10489364",0.22272774449838
"3982","rs10489367",0.0721363171194694
"3983","rs10489368",0.358256390795612
"3984","rs10489369",0.840103603682557
"3985","rs10489370",0.0749564524754162
"3986","rs10489371",1.4969946962853
"3987","rs3007374",0.0685993606722907
"3988","rs10489372",0.326798741170081
"3989","rs10489373",0.332884936078179
"3990","rs10489374",1.3262870927901
"3991","rs10489375",0.792434867009066
"3992","rs2146199",0.217620328622544
"3993","rs2065130",0.158953611187414
"3994","rs10494476",3.85730986621315e-16
"3995","rs3885388",0.651648529751022
"3996","rs1200115",0.341167904350943
"3997","rs1922924",0.435994725819457
"3998","rs1200121",0.151587146570337
"3999","rs1892090",0.893843806366728
"4000","rs2051145",0.251230420192557
"4001","rs1200138",0.728550617510346
"4002","rs3820048",0.493320616844467
"4003","rs1040502",0.756418654083989
"4004","rs1200150",1.252701998559
"4005","rs3766038",0.725020852359371
"4006","rs1419323",0.0293267042080488
"4007","rs1200164",0.0433001938802349
"4008","rs958581",0.157811198015457
"4009","rs3737681",0.0488486681272058
"4010","rs4656659",0.0293267042080488
"4011","rs2157597",0.0773326183272374
"4012","rs4656671",0.0316908017534696
"4013","rs1533519",0.0746659491821627
"4014","rs10489190",0.190493030827691
"4015","rs10489189",0.384561891430747
"4016","rs10489188",0.377085202079178
"4017","rs10489187",0.377085202079178
"4018","rs724509",1.41745446617376
"4019","rs6685578",0.117812910048931
"4020","rs2213869",1.41745446617376
"4021","rs9287095",0.879349898035446
"4022","rs2298905",0.649313755554611
"4023","rs10489185",1.07572386013565
"4024","rs10489184",0.373003634691224
"4025","rs3917771",1.61452739074413
"4026","rs2205895",0.719885024578813
"4027","rs2205892",0.102175011730302
"4028","rs4140655",1.36838496814667
"4029","rs4987353",1.68469102938949
"4030","rs2205847",0.103114207658015
"4031","rs2205848",0.438882156250511
"4032","rs3917419",1.51778972665923
"4033","rs5362",0.0338792700530733
"4034","rs3917406",0.103114207658015
"4035","rs10489180",0.0486660477865424
"4036","rs10489179",0.572869225717789
"4037","rs964827",0.137573981707299
"4038","rs722511",0.231577324698625
"4039","rs10489178",0.683695242819217
"4040","rs10489177",1.51032925746827
"4041","rs10489176",0.377085202079178
"4042","rs10489175",0.16725553318028
"4043","rs10489174",0.332829848482403
"4044","rs3766145",0.16725553318028
"4045","rs1062976",1.20815009225177
"4046","rs9287097",0.0728827529154075
"4047","rs10489172",1.12655841573263
"4048","rs4508080",0.0728827529154075
"4049","rs10489170",1.65141125812974
"4050","rs2750014",0.200370031501911
"4051","rs546894",1.20904389003004
"4052","rs4656202",0.176687327680297
"4053","rs10494479",0.384912290140468
"4054","rs580102",0.0304341499866564
"4055","rs560584",0.0227504523260577
"4056","rs475388",0.343606575456318
"4057","rs951490",0.033855505409993
"4058","rs572480",0.0265248682990071
"4059","rs550297",0.026988271151677
"4060","rs579438",0.0746126840991581
"4061","rs10494483",0.343606575456318
"4062","rs1360292",0.309553814387578
"4063","rs983118",0.505748230599776
"4064","rs1412788",1.34181931195916
"4065","rs1412787",0.803377086882397
"4066","rs2250471",0.219667417666317
"4067","rs2998164",0.457359958503988
"4068","rs1332954",0.644619472372873
"4069","rs4300285",0.0341523739577759
"4070","rs1332966",1.14643872893324
"4071","rs6427242",0.474300716228623
"4072","rs10494486",1.06829526603296
"4073","rs4491109",1.12900418209861
"4074","rs10494487",0.334554404769625
"4075","rs1113231",0.283663859002435
"4076","rs1113230",0.893186192754157
"4077","rs6427247",1.34677335198287
"4078","rs2184085",0.385990440016532
"4079","rs1537394",0.122277978774593
"4080","rs1537390",0.596461047203041
"4081","rs647438",0.260050271588129
"4082","rs2206063",0.533091202689936
"4083","rs10489231",0.533091202689936
"4084","rs725973",0.210597631793271
"4085","rs725974",0.276823198084242
"4086","rs593479",0.523099013304257
"4087","rs736022",0.848960773574227
"4088","rs2421491",1.24246394765501
"4089","rs10489232",0.531058958593546
"4090","rs6702078",0.0801989202133529
"4091","rs10489233",0.735189611190674
"4092","rs983215",0.308742141099965
"4093","rs10489234",0.501222363667985
"4094","rs10489235",0.308742141099965
"4095","rs9287100",0.308742141099965
"4096","rs10489236",0.332590545829942
"4097","rs4656805",0.308742141099965
"4098","rs926441",0.301406369717142
"4099","rs10489237",0.434685503345542
"4100","rs10489238",0.143916388752799
"4101","rs10489239",0.0315434175308167
"4102","rs4656811",0.143916388752799
"4103","rs10489242",0.143916388752799
"4104","rs10489243",0.143916388752799
"4105","rs10489244",0.720990986476168
"4106","rs1795240",0.0763731948745408
"4107","rs7054839",0.46783257394246
"4108","rs2272797",0.010899939937964
"4109","rs10489229",0.103214213003835
"4110","rs7887295",0.0483753944789401
"4111","rs7512785",1.34804796547678
"4112","rs10489230",0.786429305932871
"4113","rs3738813",0.599039824677248
"4114","rs7877",0.959960010648487
"4115","rs4916375",0.0208571320059924
"4116","rs2143934",0.111913180797328
"4117","rs10489247",0.429851963393483
"4118","rs235470",0.448475526210297
"4119","rs235509",0.448475526210297
"4120","rs764206",0.544914144962754
"4121","rs235900",0.360627973145931
"4122","rs10489248",0.358977884939892
"4123","rs10489249",0.287847296915279
"4124","rs10489251",0.287847296915279
"4125","rs10489252",0.43744311689705
"4126","rs3753538",0.342806351791953
"4127","rs1555101",0.235554323004739
"4128","rs2294721",0.341324969971016
"4129","rs10489253",0.330594188298713
"4130","rs7526653",0.53187056591839
"4131","rs2206543",0.13283722508368
"4132","rs1980488",0.53187056591839
"4133","rs7540873",0.131831702583125
"4134","rs7513103",0.346080643789242
"4135","rs10489730",0.504619140321083
"4136","rs9286842",0.504619140321083
"4137","rs4075021",0.810777036020681
"4138","rs2181624",0.228579066599608
"4139","rs593688",0.00457667332295903
"4140","rs2209096",0.0489238108915044
"4141","rs10489297",0.0489238108915044
"4142","rs10489296",0.225441059182417
"4143","rs10489294",0.961792921127354
"4144","rs633995",0.956493158660041
"4145","rs10489293",0.128117268343253
"4146","rs477289",0.476977127413055
"4147","rs10489292",1.12157489982861
"4148","rs10489291",1.10949814252268
"4149","rs10489290",1.12157489982861
"4150","rs10489289",1.11972029631868
"4151","rs2757506",0.141690079268461
"4152","rs10489287",0.109794880867679
"4153","rs10489286",0.0714748833882061
"4154","rs979935",0.141799294450711
"4155","rs2227199",0.0844799277186692
"4156","rs2227198",0.0985664645568254
"4157","rs9286854",0.0985664645568254
"4158","rs10489284",0.191191860623529
"4159","rs4471302",0.191191860623529
"4160","rs10489282",0.460099016211593
"4161","rs4916255",0.340907672958678
"4162","rs2213740",0.215351521509897
"4163","rs9286858",0.23502419331512
"4164","rs2032528",0.0208571320059924
"4165","rs2157449",0.268039690473738
"4166","rs10489280",0.648827540444741
"4167","rs10489279",0.176284738007304
"4168","rs3754426",0.292968616827074
"4169","rs2472550",0.671329105592574
"4170","rs6700734",0.420837197656978
"4171","rs2422207",1.38344716443064
"4172","rs859654",0.417447223933516
"4173","rs10489277",0.287680323703953
"4174","rs2422257",0.312163688922371
"4175","rs2213742",0.218109862011215
"4176","rs9286879",0.247264018499457
"4177","rs7527462",0.247264018499457
"4178","rs10489276",0.247264018499457
"4179","rs7539319",0.149986244469048
"4180","rs983514",0.0929568371847125
"4181","rs9283384",0.154556612702086
"4182","rs2206363",0.0501983556237215
"4183","rs6674470",0.154556612702086
"4184","rs2143183",0.0860954157246334
"4185","rs10489273",0.122719441911158
"4186","rs10489272",0.108724764628741
"4187","rs975074",0.812506836750245
"4188","rs2236876",0.487547257660436
"4189","rs723858",0.688820154454311
"4190","rs9286880",0.370826158603762
"4191","rs10489268",0.0461452248612215
"4192","rs10489267",0.0454527576911593
"4193","rs1234315",0.155080053861809
"4194","rs2422334",0.14583584142248
"4195","rs844656",0.396379884276777
"4196","rs10489265",0.871649033326689
"4197","rs1112468",0.396379884276777
"4198","rs10494489",0.150306064709738
"4199","rs1935330",0.187475780639028
"4200","rs2027500",0.187475780639028
"4201","rs2901719",0.187475780639028
"4202","rs723122",0.39304042005027
"4203","rs6425248",0.39304042005027
"4204","rs6425249",0.39304042005027
"4205","rs898658",0.123359232080918
"4206","rs6691482",0.413912071465943
"4207","rs1407596",0.0223598909079207
"4208","rs7547880",0.0223598909079207
"4209","rs10494491",0.0223598909079207
"4210","rs1407127",0.242720589538656
"4211","rs10489255",0.0902080299489176
"4212","rs10489256",0.0902080299489176
"4213","rs2860955",0.402340184005572
"4214","rs1883262",0.0902080299489176
"4215","rs4652422",0.0902080299489176
"4216","rs4233181",0.0671466479896476
"4217","rs10489258",0.0902080299489176
"4218","rs10489260",0.0902080299489176
"4219","rs6684141",0.0902080299489176
"4220","rs10489261",0.287071727515044
"4221","rs2072758",0.0223598909079207
"4222","rs3920486",0.0902080299489176
"4223","rs10489264",0.0902080299489176
"4224","rs10494492",0.170726222965824
"4225","rs333436",0.170726222965824
"4226","rs10494493",0.0223598909079207
"4227","rs989423",0.34458024030879
"4228","rs10489333",0.0637835469685289
"4229","rs10489332",0.701304772578131
"4230","rs10489330",0.701304772578131
"4231","rs997985",0.0646592109706385
"4232","rs10489329",0.0575492719685268
"4233","rs10489328",0.325999406217097
"4234","rs1014555",0.76872124653935
"4235","rs10489327",0.104427224274346
"4236","rs10489326",0.76872124653935
"4237","rs10489325",0.0143451767643024
"4238","rs909467",0.543086002365424
"4239","rs1040377",0.932856551432591
"4240","rs7513605",0.352177521424095
